subid,gender,trial,pool,rate_s,rate_o,choice_raw,outcome_s,outcome_o,conds,party,frame,choice
2115,2,15,100,-3,-1,24,69,77,2,1,2,25
2115,2,16,60,-1,-1,29,30,30,2,1,2,30
2115,2,17,75,-2,-1,25,50,50,2,1,2,26
2115,2,18,100,-1,-1,46,50,50,2,1,2,47
2115,2,19,80,-1,-3,60,59,63,2,1,2,61
2115,2,20,60,-1,-2,42,40,40,2,1,2,43
2115,2,1,150,2,1,51,106,97,1,1,1,52
2115,2,2,40,3,1,11,33,29,1,1,1,12
2115,2,3,60,1,1,32,31,29,1,1,1,33
2115,2,4,150,1,2,100,101,98,1,1,1,101
2115,2,5,90,1,3,69,69,63,1,1,1,70
2115,2,6,75,2,1,25,52,49,1,1,1,26
2115,2,7,100,1,3,75,78,66,1,1,1,76
2115,2,8,120,1,2,81,80,80,1,1,1,82
2115,2,9,40,1,3,32,31,27,1,1,1,33
2115,2,10,60,2,1,22,46,37,1,1,1,23
2115,2,11,120,1,1,61,60,60,1,1,1,62
2115,2,12,100,3,1,25,81,73,1,1,1,26
2115,2,13,80,1,3,60,62,54,1,1,1,61
2115,2,14,100,1,1,51,50,50,1,1,1,52
2115,2,15,60,1,2,40,42,36,1,1,1,41
2115,2,16,120,2,1,42,82,79,1,1,1,43
2115,2,17,200,1,1,100,100,100,1,1,1,101
2115,2,18,90,3,1,24,69,67,1,1,1,25
2115,2,19,75,1,2,51,50,50,1,1,1,52
2115,2,20,80,3,1,21,60,60,1,1,1,22
2115,2,2,100,-1,-3,75,76,72,4,2,2,76
2115,2,3,200,-1,-1,99,100,100,4,2,2,100
2115,2,4,90,-3,-1,22,72,66,4,2,2,23
2115,2,6,75,-2,-1,23,50,50,4,2,2,24
2115,2,7,90,-1,-3,69,69,63,4,2,2,70
2115,2,8,120,-1,-2,80,80,80,4,2,2,81
2115,2,9,100,-3,-1,25,72,76,4,2,2,26
2115,2,10,75,-1,-2,49,50,50,4,2,2,50
2115,2,11,60,-2,-1,20,40,40,4,2,2,21
2115,2,12,80,-3,-1,20,54,62,4,2,2,21
2115,2,13,150,-2,-1,51,102,99,4,2,2,52
2115,2,14,60,-1,-2,40,36,48,4,2,2,41
2115,2,15,100,-1,-1,50,50,50,4,2,2,51
2115,2,16,40,-1,-3,31,30,30,4,2,2,32
2115,2,17,120,-1,-1,61,60,60,4,2,2,62
2115,2,18,80,-1,-3,60,61,57,4,2,2,61
2115,2,19,40,-3,-1,10,27,31,4,2,2,11
2115,2,20,60,-1,-1,30,30,30,4,2,2,31
2115,2,2,75,2,1,26,50,50,3,2,1,27
2115,2,3,120,1,1,62,64,56,3,2,1,63
2115,2,4,100,1,3,75,76,72,3,2,1,76
2115,2,5,60,1,1,40,30,30,3,2,1,41
2115,2,6,120,1,2,80,82,76,3,2,1,81
2115,2,7,80,1,3,61,60,60,3,2,1,62
2115,2,8,90,3,1,24,78,64,3,2,1,25
2115,2,9,40,1,3,30,32,24,3,2,1,31
2115,2,10,100,1,1,60,50,50,3,2,1,61
2115,2,11,60,2,1,22,42,39,3,2,1,23
2115,2,12,150,1,2,100,97,106,3,2,1,101
2115,2,13,40,3,1,14,30,30,3,2,1,15
2115,2,14,120,2,1,40,80,80,3,2,1,41
2115,2,15,100,3,1,26,81,73,3,2,1,27
2115,2,16,75,1,2,53,51,48,3,2,1,54
2115,2,17,200,1,1,103,100,100,3,2,1,104
2115,2,18,90,1,3,67,68,66,3,2,1,68
2115,2,19,150,2,1,50,104,98,3,2,1,51
2115,2,20,80,3,1,20,78,54,3,2,1,21
2116,2,1,60,-1,-2,40,40,40,2,1,2,41
2116,2,2,75,-2,-1,25,50,50,2,1,2,26
2116,2,3,120,-1,-1,59,60,60,2,1,2,60
2116,2,4,100,-1,-3,75,75,75,2,1,2,76
2116,2,5,60,-1,-1,30,30,30,2,1,2,31
2116,2,6,120,-1,-2,80,79,82,2,1,2,81
2116,2,7,80,-1,-3,60,60,60,2,1,2,61
2116,2,9,40,-1,-3,30,30,30,2,1,2,31
2116,2,10,100,-1,-1,50,50,50,2,1,2,51
2116,2,11,60,-2,-1,20,40,40,2,1,2,21
2116,2,12,150,-1,-2,100,99,102,2,1,2,101
2116,2,13,40,-3,-1,9,30,30,2,1,2,10
2116,2,14,120,-2,-1,40,80,80,2,1,2,41
2116,2,15,100,-3,-1,25,75,75,2,1,2,26
2116,2,16,75,-1,-2,50,50,50,2,1,2,51
2116,2,17,200,-1,-1,100,100,100,2,1,2,101
2116,2,19,150,-2,-1,50,100,100,2,1,2,51
2116,2,20,80,-3,-1,20,60,60,2,1,2,21
2116,2,1,120,2,1,43,120,60,1,1,1,44
2116,2,3,200,1,1,101,100,100,1,1,1,102
2116,2,5,150,1,2,101,100,100,1,1,1,102
2116,2,6,75,2,1,26,50,50,1,1,1,27
2116,2,8,120,1,2,80,80,80,1,1,1,81
2116,2,9,100,3,1,28,75,75,1,1,1,29
2116,2,11,60,2,1,21,40,40,1,1,1,22
2116,2,12,80,3,1,24,60,60,1,1,1,25
2116,2,13,150,2,1,51,100,100,1,1,1,52
2116,2,16,40,1,3,30,30,30,1,1,1,31
2116,2,17,120,1,1,60,60,60,1,1,1,61
2116,2,18,80,1,3,60,60,60,1,1,1,61
2116,2,19,40,3,1,10,30,30,1,1,1,11
2116,2,1,150,-2,-1,50,100,100,4,2,2,51
2116,2,2,40,-3,-1,10,30,30,4,2,2,11
2116,2,3,60,-1,-1,30,29,31,4,2,2,31
2116,2,4,150,-1,-2,100,100,100,4,2,2,101
2116,2,5,90,-1,-3,67,67,69,4,2,2,68
2116,2,6,75,-2,-1,25,50,50,4,2,2,26
2116,2,7,100,-1,-3,75,75,75,4,2,2,76
2116,2,8,120,-1,-2,80,80,80,4,2,2,81
2116,2,9,40,-1,-3,30,30,30,4,2,2,31
2116,2,10,60,-2,-1,20,40,40,4,2,2,21
2116,2,11,120,-1,-1,60,60,60,4,2,2,61
2116,2,12,100,-3,-1,25,75,75,4,2,2,26
2116,2,13,80,-1,-3,60,60,60,4,2,2,61
2116,2,14,100,-1,-1,50,50,50,4,2,2,51
2116,2,15,60,-1,-2,40,40,40,4,2,2,41
2116,2,16,120,-2,-1,40,80,80,4,2,2,41
2116,2,17,200,-1,-1,100,100,100,4,2,2,101
2116,2,19,75,-1,-2,50,49,52,4,2,2,51
2116,2,20,80,-3,-1,20,60,60,4,2,2,21
2116,2,1,60,2,1,20,40,40,3,2,1,21
2116,2,3,120,1,2,80,80,80,3,2,1,81
2116,2,4,40,3,1,10,30,30,3,2,1,11
2116,2,5,100,1,3,75,75,75,3,2,1,76
2116,2,6,90,3,1,23,69,67,3,2,1,24
2116,2,7,150,2,1,50,100,100,3,2,1,51
2116,2,8,75,1,2,50,50,50,3,2,1,51
2116,2,10,80,3,1,20,60,60,3,2,1,21
2116,2,11,150,1,2,100,100,100,3,2,1,101
2116,2,12,120,1,1,60,60,60,3,2,1,61
2116,2,13,40,1,3,30,30,30,3,2,1,31
2116,2,14,200,1,1,100,100,100,3,2,1,101
2116,2,15,100,3,1,25,75,75,3,2,1,26
2116,2,16,60,1,1,30,30,30,3,2,1,31
2116,2,17,75,2,1,25,50,50,3,2,1,26
2116,2,18,100,1,1,50,50,50,3,2,1,51
2116,2,19,80,1,3,60,60,60,3,2,1,61
2116,2,20,60,1,2,40,40,40,3,2,1,41
2117,2,1,90,-3,-1,1,30,80,2,1,2,2
2117,2,2,200,-1,-1,13,40,160,2,1,2,14
2117,2,3,40,-3,-1,2,30,30,2,1,2,3
2117,2,4,120,-1,-1,40,30,90,2,1,2,41
2117,2,6,80,-1,-3,1,30,150,2,1,2,2
2117,2,7,150,-1,-2,17,40,220,2,1,2,18
2117,2,8,40,-1,-3,27,12,84,2,1,2,28
2117,2,9,75,-2,-1,12,30,60,2,1,2,13
2117,2,10,80,-3,-1,1,30,70,2,1,2,2
2117,2,11,60,-1,-2,19,21,78,2,1,2,20
2117,2,12,90,-1,-3,50,30,180,2,1,2,51
2117,2,13,120,-1,-2,41,40,160,2,1,2,42
2117,2,14,100,-1,-3,49,30,210,2,1,2,50
2117,2,15,75,-1,-2,33,30,90,2,1,2,34
2117,2,16,100,-3,-1,1,30,90,2,1,2,2
2117,2,17,60,-2,-1,10,30,45,2,1,2,11
2117,2,18,100,-1,-1,14,30,70,2,1,2,15
2117,2,19,120,-2,-1,5,30,105,2,1,2,6
2117,2,20,60,-1,-1,34,20,40,2,1,2,35
2117,2,1,80,1,3,59,70,30,1,1,1,60
2117,2,2,60,1,2,49,50,20,1,1,1,50
2117,2,3,200,1,1,140,160,40,1,1,1,141
2117,2,4,60,2,1,23,80,20,1,1,1,24
2117,2,5,120,1,1,72,90,30,1,1,1,73
2117,2,6,90,1,3,69,78,36,1,1,1,70
2117,2,7,60,1,1,55,44,16,1,1,1,56
2117,2,8,150,1,2,111,125,50,1,1,1,112
2117,2,9,80,3,1,24,120,40,1,1,1,25
2117,2,10,75,1,2,69,55,40,1,1,1,70
2117,2,11,100,3,1,46,150,50,1,1,1,47
2117,2,12,120,2,1,54,120,60,1,1,1,55
2117,2,13,100,1,3,75,90,30,1,1,1,76
2117,2,14,150,2,1,51,200,50,1,1,1,52
2117,2,15,40,1,3,32,36,12,1,1,1,33
2117,2,16,75,2,1,54,110,20,1,1,1,55
2117,2,17,40,3,1,36,66,18,1,1,1,37
2117,2,18,120,1,2,96,90,60,1,1,1,97
2117,2,19,90,3,1,76,195,25,1,1,1,77
2117,2,20,100,1,1,77,70,30,1,1,1,78
2117,2,3,40,-3,-1,5,12,36,4,2,2,6
2117,2,4,120,-1,-1,60,12,108,4,2,2,61
2117,2,6,80,-1,-3,42,30,150,4,2,2,43
2117,2,9,75,-2,-1,5,50,50,4,2,2,6
2117,2,11,60,-1,-2,8,30,60,4,2,2,9
2117,2,13,120,-1,-2,54,60,120,4,2,2,55
2117,2,14,100,-1,-3,75,40,180,4,2,2,76
2117,2,15,75,-1,-2,42,20,110,4,2,2,43
2117,2,16,100,-3,-1,16,48,84,4,2,2,17
2117,2,18,100,-1,-1,9,50,50,4,2,2,10
2117,2,19,120,-2,-1,13,44,98,4,2,2,14
2117,2,2,60,1,2,40,40,40,3,2,1,41
2117,2,4,60,2,1,20,40,40,3,2,1,21
2117,2,5,120,1,1,63,60,60,3,2,1,64
2117,2,7,60,1,1,30,29,31,3,2,1,31
2117,2,8,150,1,2,100,100,100,3,2,1,101
2117,2,11,100,3,1,27,75,75,3,2,1,28
2117,2,14,150,2,1,50,100,100,3,2,1,51
2117,2,15,40,1,3,31,30,30,3,2,1,32
2117,2,16,75,2,1,23,50,50,3,2,1,24
2117,2,17,40,3,1,10,33,29,3,2,1,11
2117,2,18,120,1,2,80,80,80,3,2,1,81
2117,2,20,100,1,1,50,50,50,3,2,1,51
2118,2,2,100,-1,-1,50,50,50,2,1,2,51
2118,2,4,60,-1,-1,30,30,30,2,1,2,31
2118,2,5,150,-1,-2,100,100,100,2,1,2,101
2118,2,6,75,-2,-1,25,50,50,2,1,2,26
2118,2,7,200,-1,-1,100,100,100,2,1,2,101
2118,2,8,100,-3,-1,25,75,75,2,1,2,26
2118,2,10,40,-3,-1,10,30,30,2,1,2,11
2118,2,11,150,-2,-1,50,100,100,2,1,2,51
2118,2,12,100,-1,-3,75,75,75,2,1,2,76
2118,2,13,60,-2,-1,20,40,40,2,1,2,21
2118,2,14,120,-1,-2,80,80,80,2,1,2,81
2118,2,16,120,-2,-1,40,80,80,2,1,2,41
2118,2,17,60,-1,-2,40,40,40,2,1,2,41
2118,2,18,90,-1,-3,68,69,63,2,1,2,69
2118,2,19,120,-1,-1,60,60,60,2,1,2,61
2118,2,20,40,-1,-3,30,30,30,2,1,2,31
2118,2,1,80,1,3,60,60,60,1,1,1,61
2118,2,2,75,1,2,50,50,50,1,1,1,51
2118,2,3,60,2,1,20,40,40,1,1,1,21
2118,2,4,40,1,3,30,30,30,1,1,1,31
2118,2,5,100,1,1,50,50,50,1,1,1,51
2118,2,6,60,1,2,40,40,40,1,1,1,41
2118,2,7,120,2,1,40,80,80,1,1,1,41
2118,2,8,100,1,3,75,75,75,1,1,1,76
2118,2,9,200,1,1,100,100,100,1,1,1,101
2118,2,10,150,1,2,100,100,100,1,1,1,101
2118,2,12,75,2,1,25,50,50,1,1,1,26
2118,2,13,60,1,1,30,30,30,1,1,1,31
2118,2,14,80,3,1,20,60,60,1,1,1,21
2118,2,15,150,2,1,50,100,100,1,1,1,51
2118,2,16,100,3,1,25,75,75,1,1,1,26
2118,2,17,120,1,1,60,60,60,1,1,1,61
2118,2,18,40,3,1,10,30,30,1,1,1,11
2118,2,19,90,1,3,68,68,66,1,1,1,69
2118,2,20,120,1,2,80,80,80,1,1,1,81
2118,2,1,80,-3,-1,20,60,60,4,2,2,21
2118,2,2,100,-1,-1,50,50,50,4,2,2,51
2118,2,3,150,-1,-2,100,100,100,4,2,2,101
2118,2,4,100,-1,-3,75,75,75,4,2,2,76
2118,2,5,120,-1,-2,80,80,80,4,2,2,81
2118,2,6,40,-1,-3,30,30,30,4,2,2,31
2118,2,7,100,-3,-1,25,75,75,4,2,2,26
2118,2,8,120,-2,-1,40,80,80,4,2,2,41
2118,2,9,75,-1,-2,50,50,50,4,2,2,51
2118,2,10,90,-1,-3,68,68,66,4,2,2,69
2118,2,11,200,-1,-1,100,100,100,4,2,2,101
2118,2,12,40,-3,-1,10,30,30,4,2,2,11
2118,2,13,120,-1,-1,60,60,60,4,2,2,61
2118,2,14,75,-2,-1,25,50,50,4,2,2,26
2118,2,15,60,-1,-1,30,30,30,4,2,2,31
2118,2,17,60,-1,-2,40,40,40,4,2,2,41
2118,2,18,150,-2,-1,50,100,100,4,2,2,51
2118,2,19,80,-1,-3,60,60,60,4,2,2,61
2118,2,20,60,-2,-1,20,40,40,4,2,2,21
2118,2,1,120,1,1,60,60,60,3,2,1,61
2118,2,2,60,2,1,20,40,40,3,2,1,21
2118,2,3,100,3,1,25,75,75,3,2,1,26
2118,2,4,120,2,1,40,80,80,3,2,1,41
2118,2,5,100,1,3,75,75,75,3,2,1,76
2118,2,6,150,2,1,50,100,100,3,2,1,51
2118,2,7,75,1,2,50,50,50,3,2,1,51
2118,2,8,60,1,1,30,30,30,3,2,1,31
2118,2,9,80,1,3,60,60,60,3,2,1,61
2118,2,10,120,1,2,80,80,80,3,2,1,81
2118,2,11,75,2,1,25,50,50,3,2,1,26
2118,2,12,40,3,1,10,30,30,3,2,1,11
2118,2,13,90,1,3,68,67,69,3,2,1,69
2118,2,14,60,1,2,40,40,40,3,2,1,41
2118,2,15,40,1,3,30,30,30,3,2,1,31
2118,2,16,200,1,1,100,100,100,3,2,1,101
2118,2,17,80,3,1,20,60,60,3,2,1,21
2118,2,18,100,1,1,50,50,50,3,2,1,51
2118,2,19,90,3,1,23,69,67,3,2,1,24
2118,2,20,150,1,2,100,100,100,3,2,1,101
2119,2,1,80,-3,-1,10,48,64,2,1,2,11
2119,2,2,100,-1,-1,50,45,55,2,1,2,51
2119,2,3,75,-1,-2,44,48,54,2,1,2,45
2119,2,4,60,-1,-1,20,30,30,2,1,2,21
2119,2,5,150,-1,-2,97,95,110,2,1,2,98
2119,2,6,75,-2,-1,19,48,51,2,1,2,20
2119,2,7,200,-1,-1,100,95,105,2,1,2,101
2119,2,8,100,-3,-1,23,69,77,2,1,2,24
2119,2,9,80,-1,-3,60,58,66,2,1,2,61
2119,2,10,40,-3,-1,9,30,30,2,1,2,10
2119,2,11,150,-2,-1,49,96,102,2,1,2,50
2119,2,12,100,-1,-3,70,72,84,2,1,2,71
2119,2,13,60,-2,-1,20,36,42,2,1,2,21
2119,2,14,120,-1,-2,80,76,88,2,1,2,81
2119,2,15,90,-3,-1,20,63,69,2,1,2,21
2119,2,16,120,-2,-1,40,80,80,2,1,2,41
2119,2,17,60,-1,-2,39,40,40,2,1,2,40
2119,2,18,90,-1,-3,67,66,72,2,1,2,68
2119,2,19,120,-1,-1,54,57,63,2,1,2,55
2119,2,20,40,-1,-3,30,28,36,2,1,2,31
2119,2,1,80,1,3,61,62,54,1,1,1,62
2119,2,2,75,1,2,50,50,50,1,1,1,51
2119,2,3,60,2,1,21,42,39,1,1,1,22
2119,2,4,40,1,3,30,29,33,1,1,1,31
2119,2,5,100,1,1,49,52,48,1,1,1,50
2119,2,6,60,1,2,40,42,36,1,1,1,41
2119,2,7,120,2,1,42,84,78,1,1,1,43
2119,2,8,100,1,3,75,77,69,1,1,1,76
2119,2,9,200,1,1,103,102,98,1,1,1,104
2119,2,10,150,1,2,100,101,98,1,1,1,101
2119,2,11,90,3,1,25,75,65,1,1,1,26
2119,2,12,75,2,1,25,54,48,1,1,1,26
2119,2,13,60,1,1,30,34,26,1,1,1,31
2119,2,14,80,3,1,25,63,59,1,1,1,26
2119,2,15,150,2,1,51,102,99,1,1,1,52
2119,2,16,100,3,1,25,75,75,1,1,1,26
2119,2,17,120,1,1,60,61,59,1,1,1,61
2119,2,18,40,3,1,11,33,29,1,1,1,12
2119,2,19,90,1,3,68,68,66,1,1,1,69
2119,2,20,120,1,2,81,83,74,1,1,1,82
2119,2,1,60,-2,-1,20,40,40,4,2,2,21
2119,2,2,90,-1,-3,65,71,57,4,2,2,66
2119,2,3,120,-1,-2,80,80,80,4,2,2,81
2119,2,4,40,-3,-1,8,24,32,4,2,2,9
2119,2,5,100,-1,-3,75,75,75,4,2,2,76
2119,2,6,90,-3,-1,23,63,69,4,2,2,24
2119,2,7,150,-2,-1,47,80,110,4,2,2,48
2119,2,8,75,-1,-2,50,47,56,4,2,2,51
2119,2,9,120,-2,-1,40,74,83,4,2,2,41
2119,2,10,80,-3,-1,19,57,61,4,2,2,20
2119,2,11,150,-1,-2,102,100,100,4,2,2,103
2119,2,12,120,-1,-1,60,60,60,4,2,2,61
2119,2,13,40,-1,-3,30,30,30,4,2,2,31
2119,2,14,200,-1,-1,102,100,100,4,2,2,103
2119,2,15,100,-3,-1,21,75,75,4,2,2,22
2119,2,16,60,-1,-1,31,30,30,4,2,2,32
2119,2,17,75,-2,-1,21,50,50,4,2,2,22
2119,2,18,100,-1,-1,49,50,50,4,2,2,50
2119,2,19,80,-1,-3,60,60,60,4,2,2,61
2119,2,20,60,-1,-2,40,40,40,4,2,2,41
2119,2,1,150,2,1,53,100,100,3,2,1,54
2119,2,2,40,3,1,10,30,30,3,2,1,11
2119,2,3,60,1,1,31,30,30,3,2,1,32
2119,2,4,150,1,2,101,100,100,3,2,1,102
2119,2,5,90,1,3,74,70,60,3,2,1,75
2119,2,6,75,2,1,25,60,45,3,2,1,26
2119,2,7,100,1,3,76,76,72,3,2,1,77
2119,2,8,120,1,2,80,84,72,3,2,1,81
2119,2,9,40,1,3,31,30,30,3,2,1,32
2119,2,10,60,2,1,20,44,38,3,2,1,21
2119,2,11,120,1,1,60,69,51,3,2,1,61
2119,2,12,100,3,1,28,87,71,3,2,1,29
2119,2,13,80,1,3,60,61,57,3,2,1,61
2119,2,14,100,1,1,52,53,47,3,2,1,53
2119,2,15,60,1,2,40,42,36,3,2,1,41
2119,2,16,120,2,1,46,86,77,3,2,1,47
2119,2,17,200,1,1,99,109,91,3,2,1,100
2119,2,18,90,3,1,27,72,66,3,2,1,28
2119,2,19,75,1,2,51,52,46,3,2,1,52
2119,2,20,80,3,1,26,63,59,3,2,1,27
2120,2,1,150,-2,-1,50,100,100,2,1,2,51
2120,2,2,40,-3,-1,10,30,30,2,1,2,11
2120,2,3,60,-1,-1,30,30,30,2,1,2,31
2120,2,4,150,-1,-2,100,100,100,2,1,2,101
2120,2,5,90,-1,-3,67,67,69,2,1,2,68
2120,2,6,75,-2,-1,25,50,50,2,1,2,26
2120,2,7,100,-1,-3,75,75,75,2,1,2,76
2120,2,8,120,-1,-2,80,80,80,2,1,2,81
2120,2,9,40,-1,-3,30,30,30,2,1,2,31
2120,2,10,60,-2,-1,20,40,40,2,1,2,21
2120,2,11,120,-1,-1,60,60,60,2,1,2,61
2120,2,12,100,-3,-1,25,75,75,2,1,2,26
2120,2,13,80,-1,-3,60,60,60,2,1,2,61
2120,2,14,100,-1,-1,50,50,50,2,1,2,51
2120,2,15,60,-1,-2,40,40,40,2,1,2,41
2120,2,16,120,-2,-1,40,80,80,2,1,2,41
2120,2,17,200,-1,-1,100,100,100,2,1,2,101
2120,2,18,90,-3,-1,22,66,68,2,1,2,23
2120,2,19,75,-1,-2,50,50,50,2,1,2,51
2120,2,20,80,-3,-1,20,60,60,2,1,2,21
2120,2,1,60,2,1,20,34,43,1,1,1,21
2120,2,4,40,3,1,9,30,30,1,1,1,10
2120,2,5,100,1,3,75,75,75,1,1,1,76
2120,2,6,90,3,1,22,66,68,1,1,1,23
2120,2,7,150,2,1,50,104,98,1,1,1,51
2120,2,8,75,1,2,52,50,50,1,1,1,53
2120,2,9,120,2,1,40,80,80,1,1,1,41
2120,2,10,80,3,1,20,60,60,1,1,1,21
2120,2,11,150,1,2,100,100,100,1,1,1,101
2120,2,12,120,1,1,60,61,59,1,1,1,61
2120,2,13,40,1,3,30,30,30,1,1,1,31
2120,2,14,200,1,1,100,100,100,1,1,1,101
2120,2,15,100,3,1,25,75,75,1,1,1,26
2120,2,16,60,1,1,30,30,30,1,1,1,31
2120,2,17,75,2,1,25,50,50,1,1,1,26
2120,2,18,100,1,1,48,50,50,1,1,1,49
2120,2,19,80,1,3,60,60,60,1,1,1,61
2120,2,20,60,1,2,40,40,40,1,1,1,41
2120,2,1,80,-3,-1,20,60,60,4,2,2,21
2120,2,2,100,-1,-1,50,50,50,4,2,2,51
2120,2,3,75,-1,-2,50,50,50,4,2,2,51
2120,2,4,60,-1,-1,30,30,30,4,2,2,31
2120,2,5,150,-1,-2,100,100,100,4,2,2,101
2120,2,6,75,-2,-1,25,50,50,4,2,2,26
2120,2,7,200,-1,-1,100,100,100,4,2,2,101
2120,2,8,100,-3,-1,25,75,75,4,2,2,26
2120,2,9,80,-1,-3,60,60,60,4,2,2,61
2120,2,10,40,-3,-1,10,30,30,4,2,2,11
2120,2,11,150,-2,-1,50,100,100,4,2,2,51
2120,2,12,100,-1,-3,75,75,75,4,2,2,76
2120,2,13,60,-2,-1,20,40,40,4,2,2,21
2120,2,14,120,-1,-2,80,80,80,4,2,2,81
2120,2,15,90,-3,-1,22,66,68,4,2,2,23
2120,2,16,120,-2,-1,39,80,80,4,2,2,40
2120,2,17,60,-1,-2,40,40,40,4,2,2,41
2120,2,18,90,-1,-3,67,65,75,4,2,2,68
2120,2,19,120,-1,-1,60,60,60,4,2,2,61
2120,2,20,40,-1,-3,30,30,30,4,2,2,31
2120,2,1,80,1,3,60,60,60,3,2,1,61
2120,2,2,60,1,2,40,40,40,3,2,1,41
2120,2,3,200,1,1,100,100,100,3,2,1,101
2120,2,4,60,2,1,21,40,40,3,2,1,22
2120,2,5,120,1,1,60,60,60,3,2,1,61
2120,2,7,60,1,1,30,30,30,3,2,1,31
2120,2,8,150,1,2,100,100,100,3,2,1,101
2120,2,9,80,3,1,20,60,60,3,2,1,21
2120,2,10,75,1,2,50,50,50,3,2,1,51
2120,2,11,100,3,1,25,75,75,3,2,1,26
2120,2,12,120,2,1,40,80,80,3,2,1,41
2120,2,13,100,1,3,75,75,75,3,2,1,76
2120,2,14,150,2,1,50,100,100,3,2,1,51
2120,2,15,40,1,3,30,30,30,3,2,1,31
2120,2,16,75,2,1,25,50,50,3,2,1,26
2120,2,17,40,3,1,10,30,30,3,2,1,11
2120,2,18,120,1,2,80,80,80,3,2,1,81
2120,2,19,90,3,1,23,69,67,3,2,1,24
2120,2,20,100,1,1,50,50,50,3,2,1,51
2121,2,1,90,-3,-1,23,66,68,2,1,2,24
2121,2,2,200,-1,-1,100,100,100,2,1,2,101
2121,2,3,40,-3,-1,9,30,30,2,1,2,10
2121,2,4,120,-1,-1,59,58,62,2,1,2,60
2121,2,5,150,-2,-1,50,100,100,2,1,2,51
2121,2,7,150,-1,-2,100,93,114,2,1,2,101
2121,2,8,40,-1,-3,30,31,27,2,1,2,31
2121,2,9,75,-2,-1,25,50,50,2,1,2,26
2121,2,10,80,-3,-1,20,60,60,2,1,2,21
2121,2,11,60,-1,-2,39,40,40,2,1,2,40
2121,2,13,120,-1,-2,79,80,80,2,1,2,80
2121,2,15,75,-1,-2,49,50,50,2,1,2,50
2121,2,16,100,-3,-1,23,75,75,2,1,2,24
2121,2,17,60,-2,-1,20,40,40,2,1,2,21
2121,2,18,100,-1,-1,50,50,50,2,1,2,51
2121,2,19,120,-2,-1,40,80,80,2,1,2,41
2121,2,20,60,-1,-1,30,30,30,2,1,2,31
2121,2,3,200,1,1,101,100,100,1,1,1,102
2121,2,4,60,2,1,21,42,39,1,1,1,22
2121,2,5,120,1,1,61,60,60,1,1,1,62
2121,2,7,60,1,1,30,30,30,1,1,1,31
2121,2,8,150,1,2,101,100,100,1,1,1,102
2121,2,9,80,3,1,20,48,64,1,1,1,21
2121,2,10,75,1,2,49,57,36,1,1,1,50
2121,2,11,100,3,1,24,75,75,1,1,1,25
2121,2,12,120,2,1,40,80,80,1,1,1,41
2121,2,13,100,1,3,75,80,60,1,1,1,76
2121,2,14,150,2,1,50,100,100,1,1,1,51
2121,2,15,40,1,3,30,30,30,1,1,1,31
2121,2,16,75,2,1,26,50,50,1,1,1,27
2121,2,17,40,3,1,10,30,30,1,1,1,11
2121,2,18,120,1,2,80,80,80,1,1,1,81
2121,2,20,100,1,1,52,53,47,1,1,1,53
2121,2,2,75,-1,-2,50,50,50,4,2,2,51
2121,2,3,60,-2,-1,20,40,40,4,2,2,21
2121,2,4,40,-1,-3,30,30,30,4,2,2,31
2121,2,5,100,-1,-1,51,50,50,4,2,2,52
2121,2,6,60,-1,-2,40,40,40,4,2,2,41
2121,2,7,120,-2,-1,40,80,80,4,2,2,41
2121,2,9,200,-1,-1,100,100,100,4,2,2,101
2121,2,10,150,-1,-2,100,100,100,4,2,2,101
2121,2,12,75,-2,-1,25,50,50,4,2,2,26
2121,2,13,60,-1,-1,29,30,30,4,2,2,30
2121,2,14,80,-3,-1,20,60,60,4,2,2,21
2121,2,15,150,-2,-1,50,100,100,4,2,2,51
2121,2,16,100,-3,-1,25,75,75,4,2,2,26
2121,2,17,120,-1,-1,60,60,60,4,2,2,61
2121,2,18,40,-3,-1,10,30,30,4,2,2,11
2121,2,20,120,-1,-2,80,80,80,4,2,2,81
2121,2,1,80,3,1,20,108,44,3,2,1,21
2121,2,2,100,1,1,54,50,50,3,2,1,55
2121,2,3,75,1,2,50,50,50,3,2,1,51
2121,2,4,60,1,1,29,30,30,3,2,1,30
2121,2,5,150,1,2,101,100,100,3,2,1,102
2121,2,7,200,1,1,103,100,100,3,2,1,104
2121,2,9,80,1,3,62,56,72,3,2,1,63
2121,2,11,150,2,1,50,100,100,3,2,1,51
2121,2,12,100,1,3,79,75,75,3,2,1,80
2121,2,14,120,1,2,81,80,80,3,2,1,82
2121,2,16,120,2,1,45,80,80,3,2,1,46
2121,2,20,40,1,3,32,30,30,3,2,1,33
2122,2,1,60,-1,-2,41,41,38,2,1,2,42
2122,2,2,90,-3,-1,23,75,65,2,1,2,24
2122,2,3,100,-1,-3,77,74,78,2,1,2,78
2122,2,4,200,-1,-1,99,104,96,2,1,2,100
2122,2,5,80,-1,-3,60,62,54,2,1,2,61
2122,2,6,75,-2,-1,25,54,48,2,1,2,26
2122,2,7,100,-1,-1,49,52,48,2,1,2,50
2122,2,8,90,-1,-3,67,68,66,2,1,2,68
2122,2,9,75,-1,-2,53,51,48,2,1,2,54
2122,2,10,60,-2,-1,24,40,40,2,1,2,25
2122,2,11,40,-1,-3,30,29,33,2,1,2,31
2122,2,12,120,-2,-1,40,86,77,2,1,2,41
